ID,Centrality,Optimality,recon3_genes,Lewis2010_genes,VMH_gene_IDs,KEGG_genes,Name,Reaction,Node type
ASPTAm,0.022172867650868212,0,2806,2806,NA,NA,aspartate transaminase Astrocyte,akg[mA] + asp-L[mA] <=> glu-L[mA] + oaa[mA],Astrocyte
ASPTAm,0.022172867650868212,0,"2805, 2806",2806,NA,NA,aspartate transaminase Astrocyte,akg[mA] + asp-L[mA] <=> glu-L[mA] + oaa[mA],Astrocyte
ATPtm,0.05731984217754105,0.022932679057345553,"292, 291, 293","292, 291, 293","291, 293, 292",NA,"ADP/ATP transporter, mitochondrial Astrocyte",adp[cA] + atp[mA] --> adp[mA] + atp[cA],Astrocyte
BACCLm,0.6511244616502481,1.423685251673741e-17,3141,3141,3141,NA,"biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial Astrocyte",atp[mA] + btn[mA] + h[mA] --> btamp[mA] + ppi[mA],Astrocyte
BACCLm,0.6511244616502481,1.423685251673741e-17,3141,3141,3141,NA,"biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial Astrocyte",atp[mA] + btn[mA] + h[mA] --> btamp[mA] + ppi[mA],Astrocyte
BALAVECSEC,0.13192061454045564,2.6575458031243166e-16,140679,140679,NA,NA,B-alanine secretion via secretory vesicle (ATP driven) Astrocyte,3.0 ala-B[cA] + atp[cA] + h2o[cA] --> adp[cA] + 3.0 ala-B[e] + h[cA] + pi[cA],Astrocyte
BALAtmr,0.005121497275175646,0,,,NA,NA,Beta-alanine reversible mitochondrial transport (diffusion) Astrocyte,ala-B[cA] <=> ala-B[mA],Astrocyte
BAMPPALDOXm,0.7563145443013151,2.847370503347482e-17,"8854, 8854, 501, 224, 223, 8854, 216","8659, 219, 217","8659, 8659, 219, 217",NA,beta-Aminopropion aldehyde:NAD+ oxidoreductase (m) Astrocyte,bamppald[mA] + h2o[mA] + nad[mA] --> ala-B[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
BDHm,0.6137622143481082,6.169302757252878e-17,"622, 622, 622",622,"622, 622, 622",NA,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase Astrocyte,bhb[mA] + nad[mA] <=> acac[mA] + h[mA] + nadh[mA],Astrocyte
BETALDHxm,0.7604480529320933,9.491235011158273e-18,,,NA,501,"betaine-aldehyde dehydrogenase, mitochondrial Astrocyte",betald[mA] + h2o[mA] + nad[mA] --> glyb[mA] + 2.0 h[mA] + nadh[mA],Astrocyte
BHBt,0.09355757736434255,2.845094663209406e-32,,,NA,NA,(R)-3-Hydroxybutanoate transport via H+ symport Astrocyte,bhb[e] + h[e] <=> bhb[cA] + h[cA],Astrocyte
BHBtm,0.8729056923010299,1.423685251673738e-17,,,NA,NA,(R)-3-Hydroxybutanoate mitochondrial transport via H+ symport Astrocyte,bhb[cA] + h[cA] <=> bhb[mA] + h[mA],Astrocyte
BHBtm,0.8729056923010299,1.423685251673738e-17,,,NA,NA,(R)-3-Hydroxybutanoate mitochondrial transport via H+ symport Astrocyte,bhb[cA] + h[cA] <=> bhb[mA] + h[mA],Astrocyte
BTNDm,0.14917626040636067,7.592988008926619e-17,686,686,NA,NA,"biotinidase (biotin), mitochondrial Astrocyte",biocyt[mA] + h2o[mA] --> btn[mA] + lys-L[mA],Astrocyte
BTNPLm,0.5898303775421385,2.847370503347482e-17,3141,3141,3141,NA,"holocarboxylase synthestase (biotin protein ligase), mitochondrial Astrocyte",apoC-Lys[mA] + btamp[mA] --> amp[mA] + apoC-Lys_btn[mA] + h[mA],Astrocyte
BTNPLm,0.5898303775421385,2.847370503347482e-17,3141,3141,3141,NA,"holocarboxylase synthestase (biotin protein ligase), mitochondrial Astrocyte",apoC-Lys[mA] + btamp[mA] --> amp[mA] + apoC-Lys_btn[mA] + h[mA],Astrocyte
BTNt2,0.08297942012383727,7.213338608480288e-15,6566,6566,NA,NA,Biotin reversible transport via proton symport Astrocyte,btn[e] + h[e] <=> btn[cA] + h[cA],Astrocyte
BTNt2m,0.8843481374721237,2.845094663209406e-32,6566,6566,6566,NA,"Biotin reversible transport via proton symport, mitochondria Astrocyte",btn[cA] + h[cA] <=> btn[mA] + h[mA],Astrocyte
BTNt2m,0.8843481374721237,2.845094663209406e-32,6566,6566,6566,NA,"Biotin reversible transport via proton symport, mitochondria Astrocyte",btn[cA] + h[cA] <=> btn[mA] + h[mA],Astrocyte
BTNt4i,0.08297942012513224,7.213338608480288e-15,80704,80704,NA,NA,Biotin uptake (antiport) Astrocyte,btn[e] + h[cA] --> btn[cA] + h[e],Astrocyte
C160CPT2,0.025652646104141977,0,"1374, 1376",1376,NA,NA,C160 transport into the mitochondria Astrocyte,coa[mA] + pmtcrn[mA] --> crn[mA] + pmtcoa[mA],Astrocyte
C160CRNt,0.012898818125968776,0,788,788,NA,NA,C160 transport into the mitochondria Astrocyte,pmtcrn[cA] --> pmtcrn[mA],Astrocyte
C204CPT2,0.009770516473376461,0,1376,1376,NA,NA,arachidonic acid transport into the mitochondria Astrocyte,arachdcrn[mA] + coa[mA] --> arachdcoa[mA] + crn[mA],Astrocyte
C226CPT2,0.009770516473515947,0,1376,1376,NA,NA,C226 transport into the mitochondria Astrocyte,c226crn[mA] + coa[mA] --> c226coa[mA] + crn[mA],Astrocyte
C2M26DCOAHLm,0.13987429863268147,0,NA,"3030, 3032, 549",NA,NA,"cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m) Astrocyte",c2m26dcoa[mA] + h2o[mA] <=> 3h26dm5coa[mA],Astrocyte
CATm,0.14856976358249657,1.7890977996033345e-15,847,847,NA,NA,catalase Astrocyte,2.0 h2o2[mA] --> 2.0 h2o[mA] + o2[mA],Astrocyte
CBLATm,0.6327705110249432,1.423685251673741e-17,NA,166785,166785,NA,"cob(I)alamin adenosyltransferase, mitochondrial Astrocyte",atp[mA] + cbl1[mA] + h[mA] <=> adocbl[mA] + pppi[mA],Astrocyte
CDPDAGtm,0.012315026427414485,0,,,NA,NA,intracellular transport Astrocyte,cdpdag_hs[cA] <=> cdpdag_hs[mA],Astrocyte
CDSm,0.6129237142612196,1.423685251673741e-17,"8760, 1040",8760,"1040, 8760",NA,phosphatidate cytidylyltransferase Astrocyte,ctp[mA] + h[mA] + pa_hs[mA] --> cdpdag_hs[mA] + ppi[mA],Astrocyte
CDSm,0.6129237142612196,1.423685251673741e-17,"8760, 1040",8760,"1040, 8760",NA,phosphatidate cytidylyltransferase Astrocyte,ctp[mA] + h[mA] + pa_hs[mA] --> cdpdag_hs[mA] + ppi[mA],Astrocyte
CHSTEROLt3,0.038924675305478856,0,,,NA,NA,cholesterol intracellular transport Astrocyte,chsterol[cA] <=> chsterol[mA],Astrocyte
CHSTEROLt3,0.038924675305478856,0,"10948, 19, 64241, 64240",,NA,NA,cholesterol intracellular transport Astrocyte,chsterol[cA] <=> chsterol[mA],Astrocyte
CITRtm,0.012235365355422228,0,"83884, 10166",83884,NA,NA,citrulline mitochondrial transport via proton antiport Astrocyte,citr-L[mA] <=> citr-L[cA],Astrocyte
CITtam,0.004757718503913381,0,6576,6576,NA,NA,"citrate transport, mitochondrial Astrocyte",cit[cA] + mal-L[mA] <=> cit[mA] + mal-L[cA],Astrocyte
CITtbm,0.1443912872809909,3.0371952035706474e-16,6576,6576,NA,6576.1,"citrate transport, mitochondrial Astrocyte",cit[cA] + pep[mA] <=> cit[mA] + pep[cA],Astrocyte
CK,0.03642166440097201,0,"1160, 548596, 1159, 1152, 1158, 1633, 57419, 25769, 123041, 123041, 123041, 9187, 5105, 5106","1160, 1159, 1152, 1158, 5105",NA,NA,ATP Creatine kinase Astrocyte,atp[mA] + creat[mA] <=> adp[mA] + pcreat[mA],Astrocyte
CO2t,0.023837351589521116,0.5948953862997167,,,NA,NA,CO2 transporter via diffusion Astrocyte,co2[e] <=> co2[cA],Astrocyte
CO2tm,0.021680706700162238,1.4591101111809762e-15,,,NA,NA,"CO2 transport (diffusion), mitochondrial Astrocyte",co2[cA] <=> co2[mA],Astrocyte
CO2tm,0.021680706700162238,1.4591101111809762e-15,,,NA,NA,"CO2 transport (diffusion), mitochondrial Astrocyte",co2[cA] <=> co2[mA],Astrocyte
COQ3m,0.5857092434828337,0,51805,51805,51805,NA,methyltransferase COQ3 Astrocyte,2dpmhobq[mA] + amet[mA] --> ahcys[mA] + h[mA] + q10[mA],Astrocyte
COQ5m,0.5789866830705268,0,,84274,NA,NA,Ubiquinone biosynthesis methyltransferase COQ5 Astrocyte,2dp6mobq[mA] + amet[mA] --> 2dp6mobq_me[mA] + ahcys[mA] + h[mA],Astrocyte
COQ6m,0.15052892235226772,0,"51004, 51004",51004,NA,NA,Ubiquinone biosynthesis monooxgenase COQ6 Astrocyte,2dp6mep[mA] + o2[mA] --> 2dp6mobq[mA] + h2o[mA],Astrocyte
COQ7m,0.7197401084788662,0.3270868227758046,10229,10229,10229,10229,Ubiquinone biosynthesis COQ7 Astrocyte,2dp6mobq_me[mA] + h[mA] + nadph[mA] + o2[mA] --> 2dpmhobq[mA] + h2o[mA] + nadp[mA],Astrocyte
COUCOAFm,0.06129758002874127,0,,,NA,NA,p-coumaroyl-CoA formation Astrocyte,T4hcinnm[mA] + atp[mA] + coa[mA] --> amp[mA] + coucoa[mA] + ppi[mA],Astrocyte
CPPPGO,0.10601247479035061,1.4948695142574277e-16,1371,1371,NA,NA,coproporphyrinogen oxidase (O2 required) Astrocyte,cpppg3[cA] + 2.0 h[cA] + o2[cA] --> 2.0 co2[cA] + 2.0 h2o[cA] + pppg9[cA],Astrocyte
CRNt,0.03681787826426622,0,"788, 6510, 6584, 6583","788, 6584",NA,NA,L-carnitine reversible transport Astrocyte,crn[e] <=> crn[cA],Astrocyte
CRNtim,0.09727400476369663,0,"788, 6510, 6584, 6583",788,NA,NA,L-carnitine transport out of mitochondria via diffusion Astrocyte,crn[mA] --> crn[cA],Astrocyte
CRNtim,0.09727400476369663,0,788,788,NA,NA,L-carnitine transport out of mitochondria via diffusion Astrocyte,crn[mA] --> crn[cA],Astrocyte
CSNAT2m,0.009326869464884962,0,1384,1384,NA,NA,"carnitine O-aceyltransferase, mitochondrial Astrocyte",coa[mA] + pcrn[mA] <=> crn[mA] + ppcoa[mA],Astrocyte
CSNATm,0.025519180470535165,0,1384,1384,NA,NA,"carnitine O-aceyltransferase, mitochondrial Astrocyte",acrn[mA] + coa[mA] <=> accoa[mA] + crn[mA],Astrocyte
CSm,0.8301712615802297,5.457460131416008e-16,"84532, 1431, 1431, 160728, 1576, 1558, 1565, 1577, 5446","84532, 1431","1431, 1431",1431,citrate synthase Astrocyte,accoa[mA] + h2o[mA] + oaa[mA] --> cit[mA] + coa[mA] + h[mA],Astrocyte
CYANSTm,0.8461547041714732,1.1626762888668886e-16,NA,7263,7263,"4357, 7263","Cyanide sulfurtransferase, mitochondrial Astrocyte",cyan[mA] + tsul[mA] --> h[mA] + so3[mA] + tcynt[mA],Astrocyte
CYANt,0.0454126750791055,0,,,NA,NA,Cyanide transport via diffusion (extracellular to cytosol) Astrocyte,cyan[e] <=> cyan[cA],Astrocyte
CYANtm,0.10111692290820908,1.1389482013389929e-16,,,NA,NA,Cyanide transport via diffusion (mitochondrial) Astrocyte,cyan[cA] <=> cyan[mA],Astrocyte
CYANtm,0.10111692290820908,1.1389482013389929e-16,,,NA,NA,Cyanide transport via diffusion (mitochondrial) Astrocyte,cyan[cA] <=> cyan[mA],Astrocyte
CYSGLUexR,0.005720534596608146,0.49186567223944944,"6520, 56301, 8140","6520, 56301","56301, 6520, 8140",NA,L-cysteine/L-glutamine reversible exchanger Astrocyte,cys-L[e] + gln-L[cA] --> cys-L[cA] + gln-L[e],Astrocyte
CYSGLYex,0.002534081098742237,0,NA,"6520, 56301, 23428",NA,NA,L-cysteine/glycine exchanger Astrocyte,cys-L[cA] + gly[e] --> cys-L[e] + gly[cA],Astrocyte
CYSGLYexR,0.002534081098742237,0,"6520, 56301, 23428, 23428","6520, 56301",NA,NA,L-cysteine/glycine reversible exchanger Astrocyte,cys-L[cA] + gly[e] <=> cys-L[e] + gly[cA],Astrocyte
CYSO,0.08900933012228462,0.27304594386917835,1036,1036,1036,1036,cysteine oxidase Astrocyte,cys-L[cA] + o2[cA] --> 3sala[cA] + 2.0 h[cA],Astrocyte
CYSTAm,0.014181500082222902,0,"2805, 11136, 6519",2806,NA,NA,cysteine transaminase (mitochondrial) Astrocyte,akg[mA] + cys-L[mA] <=> glu-L[mA] + mercppyr[mA],Astrocyte
CYStec,0.0016141772933652085,0,124935,124935,NA,NA,L-cysteine transport via diffusion (extracellular to cytosol) Astrocyte,cys-L[e] <=> cys-L[cA],Astrocyte
CYTK1m,0.019910086162843427,0,129607,51727,NA,NA,"cytidylate kinase (CMP),mitochondrial Astrocyte",atp[mA] + cmp[mA] <=> adp[mA] + cdp[mA],Astrocyte
CYTK1m,0.019910086162843427,0,"51727, 129607",51727,NA,NA,"cytidylate kinase (CMP),mitochondrial Astrocyte",atp[mA] + cmp[mA] <=> adp[mA] + cdp[mA],Astrocyte
D-LACt2,0.09355757736471973,0,NA,"6566, 9194, 9123",NA,NA,D-lactate transport via proton symport Astrocyte,h[e] + lac-D[e] <=> h[cA] + lac-D[cA],Astrocyte
D-LACtm,0.8729056923089553,1.423685251673738e-17,NA,6566,6566,NA,"D-lactate transport, mitochondrial Astrocyte",h[cA] + lac-D[cA] <=> h[mA] + lac-D[mA],Astrocyte
DDPGAm,0.00576091220950785,1.5185976017853237e-16,,,NA,NA,"2-dehydro-3-deoxy-phosphogluconate aldolase, mitochondrial Astrocyte",4h2oglt[mA] <=> glx[mA] + pyr[mA],Astrocyte
DECDPtm,0.08227593154048865,0,,,NA,NA,"lipid, flip-flop intracellular transport Astrocyte",decdp[cA] <=> decdp[mA],Astrocyte
DGNSKm,0.7405848303497873,0.3175359391462746,"1716, 1716, 1716, 1716, 1716",1716,"1716, 1716, 1716, 1716, 1716",1716,deoxyguanosine kinase Astrocyte,atp[mA] + dgsn[mA] --> adp[mA] + dgmp[mA] + h[mA],Astrocyte
DGSNt,0.014302001947990455,0,3177,,NA,NA,deoyguanosine transport via diffusion Astrocyte,dgsn[e] <=> dgsn[cA],Astrocyte
DGSNtm,0.06882382207378862,0,3177,,NA,NA,deoyguanosine transport in mitochondria Astrocyte,dgsn[cA] <=> dgsn[mA],Astrocyte
DGSNtm,0.06882382207378862,0,,,NA,NA,deoyguanosine transport in mitochondria Astrocyte,dgsn[cA] <=> dgsn[mA],Astrocyte
DHDPBMTm,0.5798757837164764,0,51805,51805,51805,NA,dihydroxydecaprenylbenzoate methyltransferase Astrocyte,3dpdhb[mA] + amet[mA] --> 3dpdhb_me[mA] + ahcys[mA] + h[mA],Astrocyte
DHFtm,0.03934516148688695,0,,,NA,NA,dihydrofolate reversible mitochondrial transport Astrocyte,dhf[cA] <=> dhf[mA],Astrocyte
DMGDHm,0.25564888142370756,3.7964940044633093e-17,29958,29958,NA,29958.1,"dimethylglycine dehydrogenase, mitochondrial Astrocyte",dmgly[mA] + fad[mA] + h2o[mA] --> fadh2[mA] + fald[mA] + sarcs[mA],Astrocyte
DMGtm,0.04676859768116604,0,,,NA,NA,dimethylglycine transport via diffusion (cytosol to mitochondria) Astrocyte,dmgly[cA] <=> dmgly[mA],Astrocyte
DPHMBDCm,0.6282029154460292,0,,,NA,NA,3-Decaprenyl-4-hydroxy-5-methoxybenzoate  decarboxylation Astrocyte,3dpdhb_me[mA] + h[mA] --> 2dp6mep[mA] + co2[mA],Astrocyte
DURIK1m,0.6465614093104077,0.1204938365801788,"7083, 7084",7084,7084,"7083, 7084","deoxyuridine kinase (ATP:Deoxyuridine), mitochondrial Astrocyte",atp[mA] + duri[mA] --> adp[mA] + dump[mA] + h[mA],Astrocyte
DURIK1m,0.6465614093104077,0.1204938365801788,7084,7084,7084,"7083, 7084","deoxyuridine kinase (ATP:Deoxyuridine), mitochondrial Astrocyte",atp[mA] + duri[mA] --> adp[mA] + dump[mA] + h[mA],Astrocyte
DUTPDPm,0.7404276860709694,1.423685251673741e-17,"3704, 1854",1854,"1854, 3704",1854,dUTP diphosphatase Astrocyte,dutp[mA] + h2o[mA] --> dump[mA] + h[mA] + ppi[mA],Astrocyte
DUTPDPm,0.7404276860709694,1.423685251673741e-17,"3704, 1854",1854,"1854, 3704",1854,dUTP diphosphatase Astrocyte,dutp[mA] + h2o[mA] --> dump[mA] + h[mA] + ppi[mA],Astrocyte
ECOAH12m,0.13978187655440255,7.592988008927622e-17,"3032, 3030, 1892","3030, 3032, 1892",NA,NA,3-hydroxyacyl-CoA dehydratase (3-hydroxyisobutyryl-CoA) (mitochondria) Astrocyte,2mp2coa[mA] + h2o[mA] <=> 3hibutcoa[mA],Astrocyte
ECOAH1m,0.153411145491295,7.592988008926619e-17,"3032, 3030, 1892, 549","3030, 3032, 549, 1892",NA,NA,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA) (mitochondria) Astrocyte,3hbcoa[mA] <=> b2coa[mA] + h2o[mA],Astrocyte
ECOAH9m,0.14650608342245447,2.8416077817186307e-30,"3032, 3030, 1892","3030, 3032, 1892",NA,NA,"2-Methylprop-2-enoyl-CoA (2-Methylbut-2-enoyl-CoA), mitochondrial Astrocyte",2mb2coa[mA] + h2o[mA] <=> 3hmbcoa[mA],Astrocyte
EHGLAT2m,0.006343086696486885,0,2806,2806,NA,NA,"L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase 2, mitochondrial Astrocyte",e4hglu[mA] + oaa[mA] --> 4h2oglt[mA] + asp-L[mA],Astrocyte
EHGLATm,0.018780233491096556,0,2806,2806,NA,NA,"L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase, mitochondrial Astrocyte",akg[mA] + e4hglu[mA] --> 4h2oglt[mA] + glu-L[mA],Astrocyte
ETF,0.012353336010800221,0.11782879902661472,"2109, 2109, 2108, 2110, 2168","2109, 2108, 2110","2109, 2108, 2109",2110,electron transfer flavoprotein Astrocyte,etfox[mA] + fadh2[mA] --> etfrd[mA] + fad[mA],Astrocyte
ETFQO,0.020117899970958166,3.037195203570575e-16,"2109, 2109, 2108, 2110, 2168",2110,NA,NA,Electron transfer flavoprotein-ubiquinone oxidoreductase Astrocyte,etfrd[mA] + q10[mA] --> etfox[mA] + q10h2[mA],Astrocyte
ETFQO,0.020117899970958166,3.037195203570575e-16,2110,2110,NA,NA,Electron transfer flavoprotein-ubiquinone oxidoreductase Astrocyte,etfrd[mA] + q10[mA] --> etfox[mA] + q10h2[mA],Astrocyte
ETOHMO,0.09939426283160982,0.34614927861522843,1571,1571,1571,NA,ethanol monooxygenase Astrocyte,etoh[cA] + h[cA] + nadph[cA] + o2[cA] --> acald[cA] + 2.0 h2o[cA] + nadp[cA],Astrocyte
ETOHt,0.023360021292342832,0,,,NA,NA,ethanol reversible transport Astrocyte,etoh[e] <=> etoh[cA],Astrocyte
FALDtm,0.046768597677991255,0,,,NA,NA,formaldehyde transport via diffusion (mitochondrial) Astrocyte,fald[mA] <=> fald[cA],Astrocyte
FCLTm,0.6205420864719869,8.68448003520982e-16,"2235, 2235",2235,"2235, 2235",NA,"Ferrochelatase, mitochondrial Astrocyte",fe2[mA] + ppp9[mA] --> 2.0 h[mA] + pheme[mA],Astrocyte
FE2t,0.021147473882987468,0,,4891,NA,NA,iron (II) transport Astrocyte,fe2[e] --> fe2[cA],Astrocyte
FE2tm,0.9327613295290041,2.845094663209406e-32,,,NA,NA,iron (II) transport Astrocyte,fe2[cA] + h[cA] --> fe2[mA] + h[mA],Astrocyte
FE2tm,0.9327613295290041,2.845094663209406e-32,,,NA,NA,iron (II) transport Astrocyte,fe2[cA] + h[cA] --> fe2[mA] + h[mA],Astrocyte
FORt2m,0.04155953488187007,1.7163932639142855e-16,,,NA,NA,formate mitochondrial transport Astrocyte,for[mA] <=> for[cA],Astrocyte
FPGS2m,0.7198893629712224,1.3762290766179498e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",5thf[mA] + atp[mA] + glu-L[mA] --> 6thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS2m,0.7198893629712224,1.3762290766179498e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",5thf[mA] + atp[mA] + glu-L[mA] --> 6thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS2m,0.7198893629712224,1.3762290766179498e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",5thf[mA] + atp[mA] + glu-L[mA] --> 6thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS3m,0.7342161825793763,1.423685251673741e-17,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",6thf[mA] + atp[mA] + glu-L[mA] --> 7thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS3m,0.7342161825793763,1.423685251673741e-17,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",6thf[mA] + atp[mA] + glu-L[mA] --> 7thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS3m,0.7342161825793763,1.423685251673741e-17,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",6thf[mA] + atp[mA] + glu-L[mA] --> 7thf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS4m,0.7435718665404528,5.504916306471799e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",4.0 atp[mA] + dhf[mA] + 4.0 glu-L[mA] --> 5dhf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS4m,0.7435718665404528,5.504916306471799e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",4.0 atp[mA] + dhf[mA] + 4.0 glu-L[mA] --> 5dhf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS4m,0.7435718665404528,5.504916306471799e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",4.0 atp[mA] + dhf[mA] + 4.0 glu-L[mA] --> 5dhf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS5m,0.710206602335634,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate  synthetase (DHF), mitochondrial Astrocyte",5dhf[mA] + atp[mA] + glu-L[mA] --> 6dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS5m,0.710206602335634,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate  synthetase (DHF), mitochondrial Astrocyte",5dhf[mA] + atp[mA] + glu-L[mA] --> 6dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS5m,0.710206602335634,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate  synthetase (DHF), mitochondrial Astrocyte",5dhf[mA] + atp[mA] + glu-L[mA] --> 6dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS6m,0.734216027744249,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",6dhf[mA] + atp[mA] + glu-L[mA] --> 7dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS6m,0.734216027744249,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",6dhf[mA] + atp[mA] + glu-L[mA] --> 7dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS6m,0.734216027744249,1.0487814687329894e-15,2356,2356,2356,2356,"folylpolyglutamate synthetase (DHF), mitochondrial Astrocyte",6dhf[mA] + atp[mA] + glu-L[mA] --> 7dhf[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS7m,0.7114057982569254,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf[mA] + 4.0 atp[mA] + 4.0 glu-L[mA] --> 10fthf5glu[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS7m,0.7114057982569254,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf[mA] + 4.0 atp[mA] + 4.0 glu-L[mA] --> 10fthf5glu[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS7m,0.7114057982569254,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf[mA] + 4.0 atp[mA] + 4.0 glu-L[mA] --> 10fthf5glu[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGS8m,0.7198781520193068,0.25450838475756304,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf5glu[mA] + atp[mA] + glu-L[mA] --> 10fthf6glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS8m,0.7198781520193068,0.25450838475756304,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf5glu[mA] + atp[mA] + glu-L[mA] --> 10fthf6glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS8m,0.7198781520193068,0.25450838475756304,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf5glu[mA] + atp[mA] + glu-L[mA] --> 10fthf6glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS9m,0.7342161824041843,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf6glu[mA] + atp[mA] + glu-L[mA] --> 10fthf7glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS9m,0.7342161824041843,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf6glu[mA] + atp[mA] + glu-L[mA] --> 10fthf7glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGS9m,0.7342161824041843,0,2356,2356,2356,2356,"folylpolyglutamate synthetase (10fthf), mitochondrial Astrocyte",10fthf6glu[mA] + atp[mA] + glu-L[mA] --> 10fthf7glu[mA] + adp[mA] + h[mA] + pi[mA],Astrocyte
FPGSm,0.716511147952393,5.504916306471799e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",4.0 atp[mA] + 4.0 glu-L[mA] + thf[mA] --> 5thf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FPGSm,0.716511147952393,5.504916306471799e-16,2356,2356,2356,2356,"folylpolyglutamate synthetase, mitochondrial Astrocyte",4.0 atp[mA] + 4.0 glu-L[mA] + thf[mA] --> 5thf[mA] + 4.0 adp[mA] + 4.0 h[mA] + 4.0 pi[mA],Astrocyte
FTHFLm,0.08920330827726342,1.4694134741159986e-15,"25902, 4522",25902,NA,NA,"formate-tetrahydrofolate ligase, mitochondrial Astrocyte",atp[mA] + for[mA] + thf[mA] <=> 10fthf[mA] + adp[mA] + pi[mA],Astrocyte
FTHFLm,0.08920330827726342,1.4694134741159986e-15,"4363, 6573, 6573, 2348, 2348, 2348, 2348, 2348, 2348, 2352, 1244, 10257, 10840, 160428, 25902, 4522, 2618, 2618, 8836, 5244, 10588, 10057, 113235, 1080, 85320, 9429, 2350, 286297",25902,NA,NA,"formate-tetrahydrofolate ligase, mitochondrial Astrocyte",atp[mA] + for[mA] + thf[mA] <=> 10fthf[mA] + adp[mA] + pi[mA],Astrocyte
