,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
TCYNTtm,,,,,7.17459317828477e-05,,,,,,,
THD1m,,,,,-4.302427361125258e-05,,,,,,,
THFtm,,,,,5.688638859980579e-05,,,,,,,
THYMDt1,,,,,-0.00023687139251814105,,,,,,,
TKT1,,,,,9.363428563205588e-05,,,,,,,
TKT2,,,,,0.00019423768835811684,,,,,,,
TMDK1m,,,,,0.000650168909289156,,,,,,,
TPI,,,,,0.03182791837094474,,,,,,,
TRDRm,,,,,-7.137363544804842e-05,,,,,,,
TYRTAm,,,,,-0.0005555556384934982,,,,,,,
UPP3S,,,,,-0.0006045172521338584,,,,,,,
UPPDC1,,,,,-0.0006672807526494559,,,,,,,
URIt,,,,,-0.0008072749373044838,,,,,,,
VALTA,,,,,-0.000200886479250221,,,,,,,
VALTAm,,,,,-0.000200886479250221,,,,,,,
VALt5m,,,,,-0.00016401414803253323,,,,,,,
VALtec,,,,,0.00010358291945254516,,,,,,,
VITD2Hm,,,,,-0.00018602726711142322,,,,,,,
VITD2tm,,,,,2.7639036122541984e-05,,,,,,,
VITD3Hm,,,,,2.7639036122541984e-05,,,,,,,
VITD3tm,,,,,2.7639036122541984e-05,,,,,,,
VITD3tm3,,,,,0.0006240018831675051,,,,,,,
MTDNAploym,,,,,7.93593113317052e-05,,,,,,,
MTDNAdpolym,,,,,0.00018809806161340604,,,,,,,
DAKm,,,,,0.0002548745360650787,,,,,,,
DTKm,,,,,-7.625041400799024e-05,,,,,,,
DCKm,,,,,0.00012130342349011605,,,,,,,
DGKm,,,,,0.00010215205246067424,,,,,,,
NH3tm,,,,,0.00010215205246067424,,,,,,,
NDPK1,,,,,6.758721158953073e-05,,,,,,,
GGNG,,,,,9.26797800859599e-05,,,,,,,
GLGNS1,,,,,-0.001020833611807555,,,,,,,
GLBRAN,,,,,0.0018455100511178368,,,,,,,
GLPASE1,,,,,0.0005200734679538238,,,,,,,
GLDBRAN,,,,,-0.000200886479250221,,,,,,,
GLPASE2,,,,,-0.00046542953740425804,,,,,,,
SERtm,,,,,0.00019423768835811684,,,,,,,
LacLtm,,,,,7.838672816436964e-05,,,,,,,
UREAt,,,,,-0.00046542953740425804,,,,,,,
UREAtm,,,,,-0.000200886479250221,,,,,,,
GLNtN1,,,,,-0.000200886479250221,,,,,,,
DM_4mptnl(m),,,,,-0.00046542953740425804,,,,,,,
DM_prgnlone(c),,,,,-0.00046542953740425804,,,,,,,
DM_nadph(c),,,,,0.0003283701884563121,,,,,,,
DM_atp(m),,,,,-0.00011213807709653935,,,,,,,
sink_chsterol,,,,,-0.00011213807709653935,,,,,,,
DM_1a2425thvitd3,,,,,0.0010645372278769863,,,,,,,
DM_1a2425thvitd2,,,,,2.2259186538593266e-05,,,,,,,
sink_vitd3,,,,,-0.00014735863320788488,,,,,,,
sink_vitd2,,,,,-7.625041400799024e-05,,,,,,,
CKc,,,,,6.303278635034855e-05,,,,,,,
CREATtmdiffir,,,,,-0.00017077045593257063,,,,,,,
PCREATtmdiffir,,,,,-0.00017077045593257063,,,,,,,
ALATA_L,,,,,-0.0001641164474044703,,,,,,,
ALATA_Lm,,,,,-0.0001641164474044703,,,,,,,
ALAtN1,,,,,0.000257946579669282,,,,,,,
DM_pchol_hs,,,,,0.00030924456064192885,,,,,,,
PSDm_hs,,,,,0.0003177529061162236,,,,,,,
25HVITD2t_Int,,,,,0.0001731397697041765,,,,,,,
25HVITD2tin_Int,,,,,0.00030073579828753287,,,,,,,
25HVITD3t_Int,,,,,0.00016575862500904808,,,,,,,
25HVITD3tin_Int,,,,,0.00014952340151448988,,,,,,,
3AIBt_Int,,,,,0.00019894596929904493,,,,,,,
ABUTt2r_Int,,,,,0.0006497008301776336,,,,,,,
ACACt2_Int,,,,,0.00030073579828753287,,,,,,,
ACALDt_Int,,,,,0.00030073579828753287,,,,,,,
ACt2r_Int,,,,,0.00030073579828753287,,,,,,,
ARGLYSex_Int,,,,,0.0006392084955628676,,,,,,,
ARGtiDF_Int,,,,,0.000570853939717173,,,,,,,
ASNt4_Int,,,,,0.0005290851987335445,,,,,,,
BALAVECSEC_Int,,,,,0.0002877281462425006,,,,,,,
BHBt_Int,,,,,0.00010470702769189721,,,,,,,
BTNt2_Int,,,,,5.448572878184523e-05,,,,,,,
BTNt4i_Int,,,,,0.00030073579828753287,,,,,,,
CO2t_Int,,,,,0.00044367284547388393,,,,,,,
CRNt_Int,,,,,0.00016701210788538096,,,,,,,
CYANt_Int,,,,,4.538385962375025e-05,,,,,,,
CYSGLUexR_Int,,,,,0.00032625817056754246,,,,,,,
CYSGLYex_Int,,,,,0.0028279320382458765,,,,,,,
CYStec_Int,,,,,0.0005927374125052334,,,,,,,
D-LACt2_Int,,,,,0.0010681234460110391,,,,,,,
DGSNt_Int,,,,,8.556814881729183e-05,,,,,,,
DURIt_Int,,,,,0.00020353289376664178,,,,,,,
ETOHt_Int,,,,,0.00030073579828753287,,,,,,,
FE2t_Int,,,,,8.131778109239929e-05,,,,,,,
GLCt2r_Int,,,,,0.00015706773697158244,,,,,,,
GLUt6_Int,,,,,0.00030924456064192885,,,,,,,
GLYCt_Int,,,,,-8.564639106400668e-06,,,,,,,
GLYt2r_Int,,,,,0.000157642641069768,,,,,,,
H2O2t_Int,,,,,0.00036026168814051995,,,,,,,
H2Ot_Int,,,,,0.000521129127744695,,,,,,,
Ht_Int,,,,,0.0005290851987335445,,,,,,,
ILEtec_Int,,,,,0.0002558497984805644,,,,,,,
Kt1r_Int,,,,,0.0004697206134117639,,,,,,,
L-LACt2r_Int,,,,,0.0006806194100197492,,,,,,,
LEUtec_Int,,,,,0.00025043972285614796,,,,,,,
LYStiDF_Int,,,,,0.0014128481620224833,,,,,,,
NH4t3r_Int,,,,,0.00030924456064192885,,,,,,,
NaKt_Int,,,,,0.0006806194100197492,,,,,,,
O2St_Int,,,,,0.00030073579828753287,,,,,,,
O2t_Int,,,,,-0.0004785891539327238,,,,,,,
ORNtiDF_Int,,,,,0.00017498995870580202,,,,,,,
PEFLIP_Int,,,,,0.00014450718335193283,,,,,,,
PIt7_Int,,,,,0.00017498995870580202,,,,,,,
PPAt_Int,,,,,-6.909544850133054e-05,,,,,,,
PROt2r_Int,,,,,0.0005290851987335445,,,,,,,
PSFLIP_Int,,,,,1.6373777617350673e-05,,,,,,,
PYRt2r_Int,,,,,0.00028064784616387657,,,,,,,
SARCStex_Int,,,,,0.0005374078116351291,,,,,,,
SERGLNexR_Int,,,,,3.7149503263930826e-06,,,,,,,
SERGLYexR_Int,,,,,-0.0007196083509244821,,,,,,,
SERt4_Int,,,,,-0.00043992644032627337,,,,,,,
SO4HCOtex_Int,,,,,-0.00043992644032627337,,,,,,,
TCYNTt_Int,,,,,-0.00043992644032627337,,,,,,,
THYMDt1_Int,,,,,-0.0004313246748317188,,,,,,,
URIt_Int,,,,,-0.00043992644032627337,,,,,,,
VALtec_Int,,,,,-0.00043992644032627337,,,,,,,
UREAt_Int,,,,,-0.00043992644032627337,,,,,,,
GLNtN1_Int,,,,,-0.00043992644032627337,,,,,,,
ALAtN1_Int,,,,,-0.0004614741083736801,,,,,,,
EX_NACASPt_Int,,,,,0.00014978827104235578,,,,,,,
DM_10fthf5glu_Neuron,,,,,-0.0004875886445946004,,,,,,,
DM_10fthf6glu_Neuron,,,,,-0.00047048356873891377,,,,,,,
DM_10fthf7glu_Neuron,,,,,-0.0004614741083736801,,,,,,,
DM_5thf_Neuron,,,,,-4.2618801272640555e-05,,,,,,,
DM_6dhf_Neuron,,,,,-0.0004136093130443636,,,,,,,
DM_6thf_Neuron,,,,,0.0001474919245555071,,,,,,,
DM_7dhf_Neuron,,,,,0.0001474919245555071,,,,,,,
DM_7thf_Neuron,,,,,-0.00019691945097771965,,,,,,,
DM_ahcys_Neuron,,,,,-0.0004614741083736801,,,,,,,
DM_atp(c)_Neuron,,,,,-0.0006435494053535177,,,,,,,
DM_fald_Neuron,,,,,-0.0004313298776810984,,,,,,,
DM_for_Neuron,,,,,-0.0004875886445946004,,,,,,,
DM_pheme(c)_Neuron,,,,,-0.000245239947937198,,,,,,,
DM_q10(m)_Neuron,,,,,-0.0006162468569058852,,,,,,,
DM_thf(c)_Neuron,,,,,-0.0006162468569058852,,,,,,,
EX_pe_hs(e)_Neuron,,,,,-0.0006162468569058852,,,,,,,
EX_ps_hs(e)_Neuron,,,,,-0.0001672534706511351,,,,,,,
sink_4hpro-LT(m)_Neuron,,,,,7.56277116033647e-05,,,,,,,
sink_amet_Neuron,,,,,7.56277116033647e-05,,,,,,,
sink_decdp_Neuron,,,,,7.56277116033647e-05,,,,,,,
sink_dhf(c)_Neuron,,,,,7.56277116033647e-05,,,,,,,
sink_dmgly_Neuron,,,,,7.56277116033647e-05,,,,,,,
sink_tyr-L(m)_Neuron,,,,,7.56277116033647e-05,,,,,,,
10FTHF5GLUtm_Neuron,,,,,-0.00018642831983147487,,,,,,,
10FTHF6GLUtm_Neuron,,,,,-0.00018642831983147487,,,,,,,
10FTHF7GLUtm_Neuron,,,,,-0.00013249049597334798,,,,,,,
10FTHFtm_Neuron,,,,,-0.00013249049597334798,,,,,,,
"1a,24,25VITD2Hm_Neuron",,,,,-0.00017977754010086662,,,,,,,
"1a,24,25VITD3Hm_Neuron",,,,,-0.00017977754010086662,,,,,,,
"1a,25VITD2Hm_Neuron",,,,,-0.0001258338392866795,,,,,,,
"1a,25VITD3Hm_Neuron",,,,,-0.0001258338392866795,,,,,,,
"24,25VITD2Hm_Neuron",,,,,7.56277116033647e-05,,,,,,,
"24,25VITD3Hm_Neuron",,,,,7.56277116033647e-05,,,,,,,
25HVITD2t_Neuron,,,,,-2.5031142218791466e-05,,,,,,,
25HVITD2tin_Neuron,,,,,2.229084560845005e-05,,,,,,,
25HVITD2tin_m_Neuron,,,,,-2.5031142218791466e-05,,,,,,,
25HVITD2tm_Neuron,,,,,6.75053107941848e-05,,,,,,,
25HVITD3t_Neuron,,,,,0.0018327567840833972,,,,,,,
25HVITD3tin_Neuron,,,,,0.00025577273307481833,,,,,,,
25HVITD3tin_m_Neuron,,,,,0.0007812560739769665,,,,,,,
25HVITD3tm_Neuron,,,,,8.114069459113332e-05,,,,,,,
25VITD2Hm_Neuron,,,,,9.76826549532766e-05,,,,,,,
25VITD3Hm_Neuron,,,,,2.447011960163641e-05,,,,,,,
2AMADPTm_Neuron,,,,,8.216886709570184e-05,,,,,,,
2OXOADOXm_Neuron,,,,,-1.2958109753962258e-05,,,,,,,
2OXOADPTm_Neuron,,,,,8.248340456270818e-05,,,,,,,
34HPLFM_Neuron,,,,,8.373894181612275e-05,,,,,,,
3AIBTm_Neuron,,,,,5.282465072086883e-05,,,,,,,
3AIBt_Neuron,,,,,8.216886709570184e-05,,,,,,,
3AIBtm_Neuron,,,,,8.768561189448851e-05,,,,,,,
3DPHBH1_Neuron,,,,,7.56277116033647e-05,,,,,,,
3DPHBH2_Neuron,,,,,-3.6072613954644566e-05,,,,,,,
3HBCDm_Neuron,,,,,7.56277116033647e-05,,,,,,,
3HBCOAHLm_Neuron,,,,,-0.0005990338686230923,,,,,,,
3SALAASPm_Neuron,,,,,-0.0006162468569058852,,,,,,,
3SALATAim_Neuron,,,,,-0.0006162468569058852,,,,,,,
3SPYRSPm_Neuron,,,,,-0.0006162468569058852,,,,,,,
4ABUTtm_Neuron,,,,,-0.0006162468569058852,,,,,,,
4HBZCOAFm_Neuron,,,,,1.8930156217108416e-06,,,,,,,
4HBZFm_Neuron,,,,,0.0003808421547324575,,,,,,,
4HGLSDm_Neuron,,,,,-4.2618801272640555e-05,,,,,,,
5AOPtm_Neuron,,,,,7.56277116033647e-05,,,,,,,
5HOXINDACTOXm_Neuron,,,,,0.00010617503979061154,,,,,,,
5THFtm_Neuron,,,,,5.1345861465071414e-05,,,,,,,
6DHFtm_Neuron,,,,,0.0005826260033324579,,,,,,,
6THFtm_Neuron,,,,,-0.00014903296937341794,,,,,,,
7DHFtm_Neuron,,,,,-0.0001312275436123139,,,,,,,
7THFtm_Neuron,,,,,-0.00014903296937341794,,,,,,,
AACOAT_Neuron,,,,,0.0003016246287208481,,,,,,,
AACTOOR_Neuron,,,,,0.00044246469268897286,,,,,,,
AACTtm_Neuron,,,,,0.00012869557628458758,,,,,,,
AASAD3m_Neuron,,,,,-2.835820481664734e-05,,,,,,,
AATAi_Neuron,,,,,0.017604676498190388,,,,,,,
ABTArm_Neuron,,,,,-0.00015220819586445235,,,,,,,
ABUTt2r_Neuron,,,,,-0.00015913487824826923,,,,,,,
ACACT10m_Neuron,,,,,-0.00015106147656164867,,,,,,,
ACACT1r_Neuron,,,,,-0.00015913487824826923,,,,,,,
ACACT1rm_Neuron,,,,,-0.00016916805902793267,,,,,,,
ACACt2_Neuron,,,,,-0.00040640120739929064,,,,,,,
ACACt2m_Neuron,,,,,7.758859758128477e-05,,,,,,,
ACALDt_Neuron,,,,,0.00016665434353417235,,,,,,,
ACALDtm_Neuron,,,,,0.00022171456739925494,,,,,,,
ACCOALm_Neuron,,,,,7.364052021016697e-05,,,,,,,
ACOAD10m_Neuron,,,,,8.314420755138418e-05,,,,,,,
ACOAD1fm_Neuron,,,,,4.1365806849966025e-05,,,,,,,
ACOAD8m_Neuron,,,,,3.284823980352597e-05,,,,,,,
ACOAD9m_Neuron,,,,,8.216886709570184e-05,,,,,,,
ACONTm_Neuron,,,,,0.0018762877424334783,,,,,,,
ACRNtm_Neuron,,,,,6.75053107941848e-05,,,,,,,
ACSm_Neuron,,,,,-1.2958109753962258e-05,,,,,,,
ACYP_Neuron,,,,,5.615745649889958e-05,,,,,,,
ACt2m_Neuron,,,,,2.163128807190073e-05,,,,,,,
ADCim_Neuron,,,,,0.00017374411776296925,,,,,,,
ADK1_Neuron,,,,,0.00014978827104235578,,,,,,,
ADK1m_Neuron,,,,,0.00014978827104235578,,,,,,,
ADK3m_Neuron,,,,,7.56277116033647e-05,,,,,,,
ADPRDPm_Neuron,,,,,0.00014978827104235578,,,,,,,
AGMTm_Neuron,,,,,0.00015564244289695858,,,,,,,
AGPRim_Neuron,,,,,0.00014978827104235578,,,,,,,
AGTim_Neuron,,,,,0.00014978827104235578,,,,,,,
AKGDm_Neuron,,,,,-0.0011234115824672087,,,,,,,
AKGMALtm_Neuron,,,,,0.00016867377655857815,,,,,,,
ALASm_Neuron,,,,,3.41731056173936e-05,,,,,,,
ALCD2if_Neuron,,,,,2.447011960163641e-05,,,,,,,
ALCD2yf_Neuron,,,,,7.56277116033647e-05,,,,,,,
ALDD20xm_Neuron,,,,,7.364052021016697e-05,,,,,,,
ALDD2x_Neuron,,,,,0.0002298520033104366,,,,,,,
ALDD2xm_Neuron,,,,,0.0005579031946901007,,,,,,,
ALDD2y_Neuron,,,,,0.00017155738566779297,,,,,,,
ALR_Neuron,,,,,0.0004476664867615189,,,,,,,
AMETt2m_Neuron,,,,,4.1384285579305235e-05,,,,,,,
AOBUTDsm_Neuron,,,,,0.0003908210879109339,,,,,,,
APAT2rm_Neuron,,,,,-0.0012901619742843751,,,,,,,
APOC_LYS_BTNPm_Neuron,,,,,0.00011309278877986211,,,,,,,
APOCFm_Neuron,,,,,1.919895645021796e-05,,,,,,,
ARGDCm_Neuron,,,,,0.0012650942601899538,,,,,,,
ARGtiDF_Neuron,,,,,0.00042409138215636534,,,,,,,
ARGtm_Neuron,,,,,9.574698976856939e-05,,,,,,,
ASNNm_Neuron,,,,,0.0007654261641941762,,,,,,,
ASNt4_Neuron,,,,,0.0001073812402736122,,,,,,,
ASNtm_Neuron,,,,,0.00013846968717235318,,,,,,,
ASPGLUm_Neuron,,,,,6.75053107941848e-05,,,,,,,
ASPNATm_Neuron,,,,,7.56277116033647e-05,,,,,,,
ASPTA_Neuron,,,,,0.0002849431845980706,,,,,,,
ASPTAm_Neuron,,,,,0.00022171456739925494,,,,,,,
ATPS4m_Neuron,,,,,0.031067159127920324,,,,,,,
ATPtm_Neuron,,,,,7.4052746658642e-05,,,,,,,
BACCLm_Neuron,,,,,0.0002849431845980706,,,,,,,
BALAVECSEC_Neuron,,,,,0.0002298334162886543,,,,,,,
BALAtmr_Neuron,,,,,0.0002849431845980706,,,,,,,
BAMPPALDOXm_Neuron,,,,,-0.0005491463944794251,,,,,,,
BDHm_Neuron,,,,,-0.00040640120739929064,,,,,,,
BETALDHxm_Neuron,,,,,-0.00014187575509952023,,,,,,,
BHBt_Neuron,,,,,-0.00014187575509952023,,,,,,,
BHBtm_Neuron,,,,,2.447011960163641e-05,,,,,,,
BTNDm_Neuron,,,,,2.447011960163641e-05,,,,,,,
BTNPLm_Neuron,,,,,8.211071764783841e-05,,,,,,,
BTNt2_Neuron,,,,,-0.00018485029276495946,,,,,,,
BTNt2m_Neuron,,,,,-0.00010556130970507311,,,,,,,
BTNt4i_Neuron,,,,,-0.0006431359026312331,,,,,,,
C160CPT2_Neuron,,,,,-4.2618801272640555e-05,,,,,,,
C160CRNt_Neuron,,,,,-2.1021351916862897e-05,,,,,,,
C204CPT2_Neuron,,,,,-2.1798584116620714e-05,,,,,,,
C226CPT2_Neuron,,,,,0.00023063266789967102,,,,,,,
C2M26DCOAHLm_Neuron,,,,,0.0005729552036217229,,,,,,,
CATm_Neuron,,,,,0.0002641952113909609,,,,,,,
CBL2tm_Neuron,,,,,6.75053107941848e-05,,,,,,,
CBLATm_Neuron,,,,,6.75053107941848e-05,,,,,,,
CDPDAGtm_Neuron,,,,,2.447011960163641e-05,,,,,,,
CDSm_Neuron,,,,,7.56277116033647e-05,,,,,,,
CHSTEROLt3_Neuron,,,,,6.40181150236282e-05,,,,,,,
CITRtm_Neuron,,,,,0.0003247188550187491,,,,,,,
CITtam_Neuron,,,,,0.0005638158374875199,,,,,,,
CITtbm_Neuron,,,,,0.0010838546534993783,,,,,,,
CK_Neuron,,,,,-0.00014187575509952023,,,,,,,
CO2t_Neuron,,,,,-0.0005491463944794251,,,,,,,
CO2tm_Neuron,,,,,0.00024118145847986077,,,,,,,
COQ3m_Neuron,,,,,0.00421504248501158,,,,,,,
COQ5m_Neuron,,,,,0.0005392763392005143,,,,,,,
COQ6m_Neuron,,,,,0.0010766600327631898,,,,,,,
COQ7m_Neuron,,,,,0.0002298334162886543,,,,,,,
COUCOAFm_Neuron,,,,,0.00022171456739925494,,,,,,,
CPPPGO_Neuron,,,,,0.00016541942448742124,,,,,,,
CRNt_Neuron,,,,,0.00016541942448742124,,,,,,,
CRNtim_Neuron,,,,,0.0002936579631718745,,,,,,,
CSNAT2m_Neuron,,,,,1.919895645021796e-05,,,,,,,
CSNATm_Neuron,,,,,5.495845184634768e-05,,,,,,,
CSm_Neuron,,,,,4.1365806849966025e-05,,,,,,,
CYANSTm_Neuron,,,,,0.0002849431845980706,,,,,,,
CYANt_Neuron,,,,,0.00022171456739925494,,,,,,,
CYANtm_Neuron,,,,,-1.2958109753962258e-05,,,,,,,
CYOOm2_Neuron,,,-inf,,0.017816194497694542,,,,,,,
CYOR-u10m_Neuron,,,,,0.03435262006411503,,,,,,,
CYSGLUexR_Neuron,,,,,0.0004622258132018097,,,,,,,
CYSGLYexR_Neuron,,,,,0.001008003507357503,,,,,,,
CYSO_Neuron,,,,,6.75053107941848e-05,,,,,,,
CYSTAm_Neuron,,,,,-0.0005990726877312814,,,,,,,
CYStec_Neuron,,,,,-0.0013167489620599703,,,,,,,
CYTK1m_Neuron,,,,,-0.0007116507571675206,,,,,,,
D-LACt2_Neuron,,,,,0.00014978827104235578,,,,,,,
D-LACtm_Neuron,,,,,0.00011830522791995981,,,,,,,
DDPGAm_Neuron,,,,,7.364052021016697e-05,,,,,,,
DECDPtm_Neuron,,,,,8.211071764783841e-05,,,,,,,
DGNSKm_Neuron,,,,,8.768561189448851e-05,,,,,,,
DGSNt_Neuron,,,,,2.447011960163641e-05,,,,,,,
DGSNtm_Neuron,,,,,2.447011960163641e-05,,,,,,,
DHDPBMTm_Neuron,,,,,2.447011960163641e-05,,,,,,,
DHFtm_Neuron,,,,,-1.2958109753962258e-05,,,,,,,
DMGDHm_Neuron,,,,,1.919895645021796e-05,,,,,,,
DMGtm_Neuron,,,,,7.566470834873119e-05,,,,,,,
DPGM_Neuron,,,,,-0.00015913487824826923,,,,,,,
DPGase_Neuron,,,,,-4.2618801272640555e-05,,,,,,,
DPHMBDCm_Neuron,,,,,0.00014978827104235578,,,,,,,
DURIK1m_Neuron,,,,,0.0001225551798351387,,,,,,,
DURIt_Neuron,,,,,-0.0007116507571675206,,,,,,,
DUTPDPm_Neuron,,,,,-0.00010614468085550531,,,,,,,
ECOAH12m_Neuron,,,,,-0.0005927238490457341,,,,,,,
ECOAH1m_Neuron,,,,,0.001188011551173328,,,,,,,
ECOAH9m_Neuron,,,,,-0.0006774308704252925,,,,,,,
EHGLAT2m_Neuron,,,,,8.903123806969895e-05,,,,,,,
EHGLATm_Neuron,,,,,-0.000527981407956798,,,,,,,
ENO_Neuron,,,,,0.032224990455231056,,,,,,,
ETF_Neuron,,,,,8.903123806969895e-05,,,,,,,
ETFQO_Neuron,,,,,-0.000527981407956798,,,,,,,
ETOHMO_Neuron,,,,,9.595324364402882e-05,,,,,,,
ETOHt_Neuron,,,,,8.903123806969895e-05,,,,,,,
FALDtm_Neuron,,,,,-0.000527981407956798,,,,,,,
FBA_Neuron,,,,,0.03294676373096856,,,,,,,
FCLTm_Neuron,,,,,-0.0006197928391324084,,,,,,,
FE2tm_Neuron,,,,,-3.449774959714565e-05,,,,,,,
FORt2m_Neuron,,,,,-5.151695785153883e-05,,,,,,,
FPGS2m_Neuron,,,,,-4.2845234505733016e-05,,,,,,,
FPGS3m_Neuron,,,,,6.356110897414419e-05,,,,,,,
FPGS4m_Neuron,,,,,0.0003357193841928752,,,,,,,
FPGS5m_Neuron,,,,,-0.00014225635835183318,,,,,,,
FPGS6m_Neuron,,,,,7.555636085722224e-05,,,,,,,
FPGS7m_Neuron,,,,,0.00014978827104235578,,,,,,,
FPGS8m_Neuron,,,,,0.0005684656962076027,,,,,,,
FPGS9m_Neuron,,,,,7.56277116033647e-05,,,,,,,
FPGSm_Neuron,,,,,7.364052021016697e-05,,,,,,,
FTHFLm_Neuron,,,,,-4.3603681987516975e-06,,,,,,,
FUMSO3tm_Neuron,,,,,6.75053107941848e-05,,,,,,,
FUMSO4tm_Neuron,,,,,7.364052021016697e-05,,,,,,,
FUMTSULtm_Neuron,,,,,-4.3603681987516975e-06,,,,,,,
FUMm_Neuron,,,,,6.75053107941848e-05,,,,,,,
FUMtm_Neuron,,,,,0.0002417817703633737,,,,,,,
G3PD2m_Neuron,,,,,6.75053107941848e-05,,,,,,,
G5SDym_Neuron,,,,,7.56277116033647e-05,,,,,,,
G6PDH2r_Neuron,,,,,9.98405825819713e-05,,,,,,,
GAPD_Neuron,,,,,0.030864459167963734,,,,,,,
GCALDDm_Neuron,,,,,9.059900301985505e-05,,,,,,,
GCC2am_Neuron,,,,,9.059900301985505e-05,,,,,,,
GCC2bim_Neuron,,,,,0.00012617840170349998,,,,,,,
GCC2cm_Neuron,,,,,9.207166108905066e-05,,,,,,,
GCCam_Neuron,,,,,0.0024870650786344467,,,,,,,
GCCbim_Neuron,,,,,0.00023669541061272628,,,,,,,
GCCcm_Neuron,,,,,-1.0304177146109681e-05,,,,,,,
GHMT2rm_Neuron,,,,,6.75053107941848e-05,,,,,,,
GHMT3m_Neuron,,,,,0.0006026424723523399,,,,,,,
GLACOm_Neuron,,,,,0.001139677740786733,,,,,,,
GLNtm_Neuron,,,,,0.00220214439654996,,,,,,,
GLU5Km_Neuron,,,,,7.56277116033647e-05,,,,,,,
GLUDxm_Neuron,,,,,0.00040604090441993254,,,,,,,
GLUDym_Neuron,,,,,-2.9540902117714756e-05,,,,,,,
GLUNm_Neuron,,,,,6.75053107941848e-05,,,,,,,
GLUTCOADHm_Neuron,,,,,2.447011960163641e-05,,,,,,,
GLUVESSEC_Neuron,,,,,3.061825986920597e-05,,,,,,,
GLUt2m_Neuron,,,,,5.8307325336552866e-05,,,,,,,
GLYATm_Neuron,,,,,-3.449774959714565e-05,,,,,,,
GLYCLTDym_Neuron,,,,,0.00018555238208138632,,,,,,,
GLYCt_Neuron,,,,,0.0004936021790155748,,,,,,,
GLYCtm_Neuron,,,,,6.75053107941848e-05,,,,,,,
GLYKm_Neuron,,,,,6.75053107941848e-05,,,,,,,
GLYOXm_Neuron,,,-inf,,0.017662526251081896,,,,,,,
GLYtm_Neuron,,,,,8.175918003616928e-05,,,,,,,
GND_Neuron,,,,,0.00021553785886956484,,,,,,,
GTHOm_Neuron,,,,,6.75053107941848e-05,,,,,,,
GTHPm_Neuron,,,,,0.00012664952984702674,,,,,,,
H2CO3Dm_Neuron,,,,,8.216886709570184e-05,,,,,,,
H2O2t_Neuron,,,,,-1.4370640261614419e-05,,,,,,,
H2O2tm_Neuron,,,,,-0.00012972296410584068,,,,,,,
H2Ot_Neuron,,,,,0.0002849431845980706,,,,,,,
H2Otm_Neuron,,,,,0.00022171456739925494,,,,,,,
HACD1m_Neuron,,,,,2.2654927145537163e-05,,,,,,,
HACD9m_Neuron,,,,,1.2269663579674007e-05,,,,,,,
HBZOPT10m_Neuron,,,,,0.001774519976326191,,,,,,,
HCO3Em_Neuron,,,,,0.0011466897505598903,,,,,,,
HEX1_Neuron,,,-inf,,0.02593770930068307,,,,,,,
HIBDm_Neuron,,,,,9.035312590684558e-05,,,,,,,
HMBS_Neuron,,,,,7.56277116033647e-05,,,,,,,
HMGCOASim_Neuron,,,,,3.342885158949462e-05,,,,,,,
HMGLm_Neuron,,,,,5.8502775063598144e-05,,,,,,,
HPROxm_Neuron,,,,,0.00015706773697158244,,,,,,,
Ht_Neuron,,,,,0.0002849431845980706,,,,,,,
Htm_Neuron,,,,,0.00022171456739925494,,,,,,,
ICDHxm_Neuron,,,,,7.56277116033647e-05,,,,,,,
ICDHyrm_Neuron,,,,,7.56277116033647e-05,,,,,,,
ILETA_Neuron,,,,,1.919895645021796e-05,,,,,,,
ILETAm_Neuron,,,,,0.00014978827104235578,,,,,,,
ILEt5m_Neuron,,,,,6.75053107941848e-05,,,,,,,
ILEtec_Neuron,,,,,0.0003163098433931483,,,,,,,
IMACTD_m_Neuron,,,,,5.9089131350302606e-05,,,,,,,
ITCOAL1m_Neuron,,,,,-0.00011829059441331163,,,,,,,
ITCOALm_Neuron,,,,,-1.3295436093842211e-05,,,,,,,
Kt1r_Neuron,,,,,-2.2338683600405254e-05,,,,,,,
L-LACt2r_Neuron,,,,,0.000302838161323801,,,,,,,
L-LACtm_Neuron,,,,,0.0006470081622394607,,,,,,,
LCADi_Dm_Neuron,,,,,-2.7575862284124284e-05,,,,,,,
LCADim_Neuron,,,,,-2.7575862284124284e-05,,,,,,,
LCYSTATm_Neuron,,,,,-2.7575862284124284e-05,,,,,,,
LDH_L_Neuron,,,,,0.0001727501302493315,,,,,,,
LDH_Lm_Neuron,,,,,9.016012690524164e-05,,,,,,,
LEUTA_Neuron,,,,,0.00016647943796246946,,,,,,,
LEUTAm_Neuron,,,,,9.295475939655111e-05,,,,,,,
LEUt5m_Neuron,,,,,5.349769490643781e-06,,,,,,,
LEUtec_Neuron,,,,,5.8502775063598144e-05,,,,,,,
LSOProd_Neuron,,,,,3.342885158949462e-05,,,,,,,
LYStiDF_Neuron,,,,,2.447011960163641e-05,,,,,,,
LYStm_Neuron,,,,,8.633475485229255e-05,,,,,,,
MALSO3tm_Neuron,,,,,-0.00017614878739413912,,,,,,,
MALSO4tm_Neuron,,,,,-0.00016922051190501714,,,,,,,
